age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47,5,-0.180016666192475,11,10,4,7,4,2,0,0,0,40,37,0
49,1,-0.6920314518600408,0,6,5,7,4,2,0,0,0,40,37,0
30,3,-0.8849728806926064,6,13,2,0,5,2,0,0,0,40,37,1
21,3,0.5220917043396481,6,13,4,5,1,4,1,0,0,40,37,0
60,3,0.2143063742004231,8,9,2,2,0,4,1,0,0,40,37,0
21,3,-0.22676494358667657,11,10,4,5,3,4,1,0,0,40,37,0
31,3,-1.4338718390426028,11,10,2,2,0,4,1,0,0,45,37,0
50,4,0.16773034543331877,7,16,5,9,1,4,1,0,0,40,37,1
31,1,2.542085804034861,8,9,0,0,4,4,0,0,0,40,37,0
58,3,-0.2538309445245624,8,9,2,9,0,4,1,0,0,50,37,0
30,6,-0.1288358574609701,6,13,2,12,0,4,1,0,0,40,37,1
35,3,1.2833272869333638,7,16,2,9,0,1,1,0,0,40,34,1
38,6,-0.4242078032073845,11,10,5,3,1,4,0,0,0,45,37,0
29,6,-1.253091163283105,11,10,4,0,4,1,0,0,0,40,28,0
34,3,-0.8494552137851474,8,9,2,2,0,4,1,0,0,45,37,0
43,3,-0.0710981176579621,8,9,2,6,0,4,1,0,0,40,37,1
44,5,1.7737880277301568,2,8,2,5,0,2,1,0,0,40,37,1
27,3,-0.7902246525472963,11,10,4,9,1,4,1,0,0,40,37,0
43,1,0.15668346681547995,9,14,4,9,1,4,1,0,0,38,37,0
42,3,0.7613794971031884,8,9,2,2,0,2,1,0,0,40,37,1
48,0,-0.8067949704740547,11,10,0,3,1,4,1,0,0,40,37,0
33,3,0.021135280531727682,6,13,2,3,0,4,1,0,0,40,37,1
50,4,0.44445350648600107,8,9,2,11,0,4,1,0,0,50,37,1
32,3,0.5230792631350059,11,10,2,0,0,4,1,0,0,40,24,0
31,3,-0.6345463433767754,8,9,4,2,1,4,1,0,0,45,37,0
58,5,0.2676230659079342,8,9,6,3,1,4,1,0,0,50,37,0
29,1,-1.0157325551430543,8,9,4,10,3,4,1,0,0,48,37,0
37,3,-0.22477834275415462,5,11,2,2,0,4,1,0,0,40,30,1
34,5,0.10994667266308485,8,9,2,2,0,4,1,0,0,40,37,1
34,3,-0.5051991076685252,8,9,0,3,1,4,0,0,0,40,37,0
41,3,0.1654566635556347,9,14,4,3,1,4,1,0,0,35,5,0
54,1,-0.7775930865601626,11,10,2,4,0,4,1,0,0,40,37,0
24,3,-0.46723551025628485,11,10,4,6,3,2,0,0,0,45,37,0
42,3,0.9382903203739006,11,10,2,9,0,4,1,0,0,50,37,0
25,3,0.24992739028414043,4,12,4,9,2,4,1,0,0,45,37,0
30,3,0.1022529006527397,6,13,4,9,3,4,0,0,0,40,29,0
36,1,-0.8020983245752021,6,13,4,9,1,4,1,0,0,50,37,0
31,5,-1.1548749961122364,11,10,2,2,0,4,1,0,0,40,37,0
44,3,-1.3512728807285543,6,13,0,3,3,4,0,0,0,50,37,1
40,3,0.5561624827794899,2,8,2,7,0,2,1,0,0,40,21,0
45,3,0.7100838559536187,11,10,4,11,1,2,1,0,0,40,37,0
60,3,-0.03502925514379183,8,9,2,2,0,4,1,0,0,35,37,0
28,3,1.3290076228395624,6,13,2,9,0,4,1,0,0,40,37,0
36,3,-1.268134210049601,11,10,0,0,4,2,0,0,0,40,37,0
36,3,1.0455667653300862,6,13,5,9,1,4,1,0,0,40,37,0
36,1,2.3186908179314965,6,13,0,0,4,4,0,0,0,35,14,0
31,3,1.3203607417592789,8,9,5,7,4,2,0,0,0,40,37,0
33,3,0.15416863685985965,8,9,2,6,0,4,1,0,0,40,37,0
19,6,2.270265987233548,8,9,4,12,3,4,0,0,0,40,37,0
34,3,0.42194635254528995,6,13,2,3,0,4,1,0,0,45,37,1
33,3,0.021135280531727682,8,9,4,7,1,4,1,0,0,40,37,0
50,1,-1.4957665123795585,8,9,2,3,0,4,1,0,0,42,37,1
43,3,-0.03190581337242784,6,13,4,9,1,4,1,0,0,40,37,1
44,3,-0.7947949827862775,8,9,2,11,5,4,0,0,0,40,37,0
31,3,0.4879979594161933,8,9,2,7,0,4,1,0,0,40,24,0
55,3,-0.08753063668304253,11,10,0,0,1,1,0,0,0,40,37,0
45,3,-1.4876708269059864,11,10,2,9,5,2,0,0,0,40,37,0
36,3,-0.5661406719355426,11,10,4,11,1,2,0,0,0,36,37,0
43,6,0.9214673711273997,6,13,2,9,0,4,1,0,0,50,37,0
42,3,1.1391207363275218,6,13,2,12,0,4,1,0,0,40,37,1
26,3,-0.7793500225565548,5,11,4,12,3,4,1,0,0,40,37,0
42,1,-0.6246477889395851,6,13,2,9,5,4,0,0,0,40,37,1
32,3,0.9992778176081439,11,10,4,0,3,2,0,0,0,40,37,0
29,3,0.9912165818599913,1,7,4,2,3,2,1,0,0,40,13,0
46,6,0.14160597032356476,6,13,2,9,0,4,1,0,0,37,37,0
58,5,-1.0703009202074725,0,6,2,2,0,4,1,0,0,40,37,0
23,3,-0.4088547089121137,8,9,4,13,4,4,1,0,0,50,37,0
39,3,-1.5229358624937028,8,9,4,5,1,4,1,0,0,40,37,0
27,3,-1.7105261006444463,5,11,4,2,3,4,1,0,0,38,37,0
54,3,1.2073311926580443,8,9,2,13,0,4,1,0,0,40,37,1
33,1,-0.6964754664391505,6,13,4,9,1,4,0,0,0,45,37,0
46,0,-0.15312291388168647,8,9,2,0,5,4,0,0,0,40,37,1
37,3,-0.8877403419679694,8,9,4,4,1,2,1,0,0,40,37,0
34,1,-0.7039740233387854,8,9,0,10,4,4,1,0,0,40,30,0
32,3,1.1776355293464733,0,6,5,7,4,4,0,0,0,42,37,0
31,6,1.3872965582492816,11,10,3,7,2,4,1,0,0,40,37,0
47,5,-0.8550820022703253,6,13,0,11,1,4,0,0,0,50,37,0
32,3,0.09004621461244586,8,9,4,6,1,4,1,0,0,40,37,0
26,3,-0.11025597221807691,11,10,4,4,1,4,0,0,0,38,37,0
55,3,-0.7380677682622402,8,9,4,11,1,4,1,0,0,38,37,0
36,3,-1.4799311219284152,11,10,0,0,4,4,0,0,0,40,37,0
34,3,-1.2302050623627798,9,14,2,9,0,4,1,0,0,40,37,0
43,3,0.530371121682124,6,13,2,11,0,4,1,0,0,50,37,1
54,3,1.1301063915094307,11,10,4,12,1,4,1,0,0,40,37,0
43,6,-0.3882193233858596,11,10,2,2,0,4,1,0,0,40,37,0
40,3,-0.5736507120769839,5,11,2,3,0,4,1,0,0,50,37,1
42,3,-0.12732006954251404,11,10,0,0,1,2,0,0,0,38,37,0
48,3,-0.9027374557672392,5,11,2,12,0,4,1,0,0,50,37,1
41,4,-1.7056112731512705,6,13,2,12,0,4,1,0,0,40,37,0
18,3,0.1762164611283114,11,10,4,9,3,4,1,0,0,33,37,0
61,3,-0.5958018855216941,8,9,2,6,0,4,1,0,0,40,37,0
25,3,1.5614054705192115,8,9,4,6,1,2,1,0,0,40,37,0
46,3,-1.0330033508200083,9,14,4,12,1,4,1,0,0,35,37,1
43,3,-0.30060218840237696,4,12,0,2,1,4,1,0,0,40,37,0
31,3,-1.4841454716713955,8,9,0,0,4,4,0,0,0,38,37,0
50,3,-1.8021279205347793,9,14,3,9,2,4,1,0,0,40,37,0
64,3,1.0290997965795863,6,13,2,9,0,4,1,0,0,40,37,1
30,3,0.1246567054171925,8,9,5,7,3,4,0,0,0,36,37,0
22,3,0.4504362754671799,11,10,4,9,3,2,1,0,0,40,37,0
43,3,-0.99447707455925,11,10,0,3,1,4,1,0,0,45,37,0
22,3,-0.4961388298832083,11,10,4,0,3,4,1,0,0,40,37,0
56,3,0.0670682477576688,11,10,2,2,0,4,1,0,0,50,37,1
64,3,-0.12452964178353812,8,9,2,13,0,4,1,0,0,45,37,0
47,3,0.12128063232608582,8,9,2,13,0,4,1,0,0,50,37,1
48,3,-0.15567219356272619,5,11,4,0,4,4,1,0,0,40,37,0
31,3,-0.10156315817056755,9,14,4,9,1,4,0,0,0,46,37,0
29,3,-0.30206056011180055,5,11,4,12,3,4,1,0,0,40,37,0
30,3,-0.5912545217663259,8,9,6,0,1,4,0,0,0,40,37,0
62,3,-0.07303878552325811,8,9,6,7,1,4,0,0,0,40,37,0
24,4,-0.1750214560066539,6,13,4,11,3,4,1,0,0,40,37,0
26,3,1.1411762366108826,11,10,4,5,3,4,1,0,0,40,37,0
73,5,-0.03822159636599474,8,9,2,3,0,4,1,0,0,40,37,0
55,3,-0.8659681155028733,8,9,2,6,0,4,1,0,0,40,37,0
41,3,-0.0016474712123391176,6,13,0,9,1,4,0,0,0,50,37,1
24,3,1.6159164193745972,6,13,4,3,1,4,1,0,0,50,37,0
35,3,-0.5231014816448357,11,10,2,2,0,4,1,0,0,50,37,0
51,3,-0.3893102313574757,11,10,2,9,0,4,1,0,0,40,37,1
62,1,1.2684335223103524,6,13,6,9,1,4,0,0,0,48,37,0
43,3,-0.8936312450146964,11,10,0,9,1,4,1,0,0,40,37,0
40,1,-1.693106022824008,8,9,0,7,1,4,0,0,0,50,37,0
37,3,-1.0813133490998919,6,13,2,3,0,4,1,0,0,45,37,1
39,3,-0.4883072589711853,6,13,2,2,0,4,1,0,0,40,37,0
61,3,-0.9293556102746721,9,14,6,9,1,4,0,0,0,40,37,1
46,5,-0.03799193152986503,8,9,2,11,0,4,1,0,0,50,37,0
26,3,-0.9674455233467837,6,13,4,9,1,4,0,0,0,40,37,0
48,6,1.6899948122682336,7,16,0,9,3,4,1,0,0,50,37,1
34,3,-0.7940485720688559,8,9,4,13,3,4,1,0,0,40,37,0
34,1,-0.16272290403190817,8,9,4,0,3,4,0,0,0,40,37,0
59,3,-0.4424891241633091,8,9,2,7,0,4,1,0,0,40,37,1
34,3,0.09281367588780881,6,13,4,9,3,4,0,0,0,40,37,0
43,3,0.12438110761383685,8,9,2,4,0,4,1,0,0,40,24,0
48,3,1.2013713901604783,1,7,2,3,0,4,1,0,0,50,37,0
33,3,-1.1456884026670482,8,9,2,6,0,4,1,0,0,40,37,0
21,3,-1.3593455997185133,0,6,4,5,1,4,1,0,0,40,37,0
39,3,-0.05201296977558356,11,10,2,4,0,4,1,0,0,50,37,1
29,5,0.9891610815766304,6,13,5,9,3,4,1,0,0,40,37,0
44,3,-1.5230047619445417,6,13,2,3,0,4,1,0,0,40,37,1
24,3,-0.6821328974228504,11,10,4,13,3,4,1,0,0,50,37,0
38,3,2.65356511549222,5,11,0,0,4,4,0,0,0,40,37,0
39,3,-0.723817065180392,8,9,2,13,0,4,1,0,0,40,37,1
49,3,-1.2438930865961104,3,5,0,6,1,4,0,0,0,40,37,0
32,3,1.0291227630631992,6,13,2,0,2,4,1,0,0,40,28,1
38,3,-0.9804330698299186,6,13,2,11,0,4,1,0,0,50,37,1
54,5,2.59237091990546,8,9,2,11,0,2,1,0,0,40,37,0
35,5,2.2025952432679303,6,13,4,3,1,4,1,0,0,40,37,0
28,3,-0.1899956033223107,5,11,2,0,5,1,0,0,0,40,17,0
40,3,-0.1218081134754011,9,14,2,9,0,4,1,0,0,40,37,0
22,3,0.5258467244103687,6,13,4,3,3,4,0,0,0,50,37,0
30,3,-1.071357378453669,6,13,2,3,0,4,1,0,0,45,37,1
28,3,-0.8216313188880336,8,9,2,12,0,4,1,0,0,40,37,0
22,3,-0.9303546523118362,8,9,4,5,3,4,0,0,0,40,37,0
27,3,-1.038607172821573,4,12,2,9,3,0,1,0,0,40,37,0
35,3,-0.3254404404298046,8,9,4,11,1,4,1,0,0,45,37,0
46,3,-0.10524927879044933,8,9,0,6,1,4,0,0,0,38,37,0
37,3,0.34953302971359373,11,10,0,6,1,4,1,0,0,52,37,0
53,3,-1.2840270167097765,11,10,2,12,0,4,1,0,0,40,37,0
38,3,1.1277523269391012,11,10,0,2,1,4,1,0,0,44,37,0
34,3,-0.05554980825198103,11,10,4,2,1,4,1,0,0,40,37,0
43,3,-0.2502137233555195,9,14,2,9,5,1,0,0,0,50,33,0
67,4,-1.1925974454465407,8,9,2,3,0,1,1,0,0,40,37,1
25,3,-0.9480618111774366,11,10,4,13,4,4,1,0,0,40,37,0
38,3,-0.9603718463939888,11,10,2,0,5,2,0,0,0,40,37,0
32,3,0.9351668786025367,8,9,2,6,0,4,1,0,0,40,37,0
37,3,0.390688968348037,8,9,2,6,0,4,1,0,0,40,37,0
22,3,-1.0205555167017781,11,10,4,11,1,4,0,0,0,42,37,0
23,3,2.24101817035243,8,9,2,0,5,4,0,0,0,40,24,0
31,3,-0.7940485720688559,6,13,4,11,1,4,1,0,0,40,37,1
31,3,-1.1725936382196434,4,12,0,7,4,0,0,0,0,40,37,0
38,4,0.1797992325719348,8,9,2,3,0,4,1,0,0,40,37,1
18,3,1.2919971344972603,8,9,4,7,1,4,0,0,0,45,37,0
20,3,0.7008972625084304,8,9,2,6,0,4,1,0,0,40,37,0
54,1,-0.1644109405774615,11,10,0,3,4,2,0,0,0,35,37,0
40,3,0.04554865261231539,11,10,0,0,4,4,0,0,0,40,37,0
43,3,0.8048206008571221,11,10,0,2,4,4,1,0,0,35,37,0
44,5,1.6586800118619482,11,10,0,4,4,4,1,0,0,40,37,0
44,6,-0.06936414814518282,8,9,2,9,5,4,0,0,0,40,37,1
43,3,0.5322428900965811,9,14,2,3,0,4,1,0,0,43,37,1
51,3,-0.5426344759576672,11,10,2,3,0,4,1,0,0,40,37,0
33,1,1.3558209924577054,0,6,0,13,1,4,1,0,0,40,37,0
33,5,-0.6578917739693599,6,13,2,3,0,4,1,0,0,40,37,1
42,3,-0.05086464559493503,4,12,2,3,0,4,1,0,0,40,37,1
25,3,-0.3520011787282051,11,10,2,9,0,4,1,0,0,45,37,0
32,3,-0.13177556736343032,8,9,0,6,1,4,0,0,0,38,37,0
28,3,-1.4198967337641102,8,9,2,13,0,4,1,0,0,40,37,0
48,3,-0.18085494284434842,6,13,2,3,0,1,1,0,0,40,17,1
34,3,0.24494366334012582,8,9,2,2,0,4,1,0,0,35,37,1
28,3,-0.22021949575697997,6,13,4,12,1,4,0,0,0,35,37,0
37,3,0.22320588660044918,8,9,2,2,0,4,1,0,0,40,37,0
25,3,-0.02743883230970506,11,10,4,11,1,4,0,0,0,40,37,0
40,6,0.09160793549812786,9,14,2,9,0,4,1,0,0,35,37,1
34,3,-0.2386960318236148,8,9,0,5,3,4,1,0,0,40,37,0
49,3,-0.6603836374413673,8,9,4,0,1,4,0,0,0,44,37,0
22,3,1.1896814500014765,4,12,4,0,1,4,0,0,0,40,37,0
23,3,0.04574386772302564,8,9,4,9,4,2,0,0,0,40,37,0
60,5,-0.301337115877992,8,9,4,4,4,4,1,0,0,42,37,0
45,1,1.579686791475136,8,9,6,10,1,4,1,0,0,40,37,1
41,3,1.9349897762095971,8,9,4,2,3,2,0,0,0,35,37,0
47,3,1.7828597887572801,8,9,0,0,4,4,0,0,0,40,37,0
44,3,-0.6202611905695077,8,9,0,2,4,4,1,0,0,40,37,0
41,3,0.15985284155406987,5,11,2,6,0,4,1,0,0,40,37,0
47,3,0.13917152306058989,8,9,2,0,0,4,1,0,0,50,37,1
35,3,1.257535925835998,8,9,4,3,1,4,1,0,0,45,37,0
45,3,-1.0494588363287016,9,14,0,9,1,4,1,0,0,45,37,0
20,3,-0.372303550242071,11,10,4,7,3,4,1,0,0,40,37,0
38,6,1.8709247701712157,8,9,2,9,5,4,0,0,0,40,37,1
58,3,2.0136040496167955,6,13,2,0,0,4,1,0,0,40,37,0
66,3,1.043270116968789,8,9,5,6,1,2,1,0,0,40,37,0
39,4,0.0010166408867654676,8,9,2,3,0,4,1,0,0,40,37,1
26,3,-0.8213901708100975,11,10,2,11,0,4,1,0,0,50,10,0
51,3,0.45728028758384515,8,9,0,6,1,4,0,0,0,40,37,0
34,3,-0.6417807857148611,5,11,4,13,3,4,1,0,0,40,37,0
42,3,-0.7145041560753325,11,10,2,9,0,4,1,0,0,44,37,1
33,3,-1.7654619294466718,5,11,2,12,5,4,0,0,0,40,37,1
22,3,-0.6702707086367511,8,9,0,2,1,4,1,0,0,40,37,0
41,3,0.2021111714019357,11,10,4,2,1,4,1,0,0,50,22,0
48,1,-0.6618994253598234,9,14,2,9,0,4,1,0,0,35,37,1
34,3,-1.6949088917876263,11,10,2,7,0,4,1,0,0,40,37,0
23,3,-0.5933789215005256,8,9,4,6,4,2,0,0,0,40,37,0
56,3,-0.13300427423672426,8,9,2,7,0,4,1,0,0,50,39,0
30,3,0.24009773529778902,6,13,4,9,1,2,1,0,0,45,37,0
48,3,0.3115694323013534,0,6,2,0,5,4,0,0,0,40,37,0
48,4,-0.48626324192963094,9,14,3,11,1,1,1,0,0,50,17,0
31,3,-1.0060406990583808,5,11,4,0,1,4,0,0,0,40,37,0
27,3,2.399969203437799,11,10,4,11,1,4,1,0,0,40,37,0
32,3,0.29453978470233577,8,9,4,7,1,2,0,0,0,40,37,0
23,3,-0.49058094084886944,11,10,4,6,3,2,0,0,0,40,37,0
43,3,1.8429286266470046,11,10,0,0,1,4,0,0,0,40,37,0
24,3,-1.6796476634268074,11,10,4,12,1,4,0,0,0,37,37,0
23,3,0.4276994566903391,11,10,2,7,0,4,1,0,0,40,37,0
20,3,-1.2181935914331963,11,10,4,11,1,4,0,0,0,50,37,0
61,3,-0.6380142824023339,8,9,2,6,0,4,1,0,0,40,37,0
53,5,0.9555151830836286,6,13,2,11,0,4,1,0,0,40,1,1
38,3,0.14136482224562857,11,10,0,2,1,4,1,0,0,40,18,0
32,3,-1.06877364904721,6,13,2,11,0,4,1,0,0,40,37,0
41,3,1.3941405703659469,5,11,0,2,1,4,0,0,0,40,37,0
45,3,0.053621371602274544,8,9,2,2,0,4,1,0,0,47,37,1
43,5,1.1130882271522196,8,9,2,3,0,4,1,0,0,35,37,0
34,3,-0.2621562948342642,4,12,5,7,4,4,0,0,0,40,37,0
38,3,0.48560944512044435,11,10,4,7,3,4,1,0,0,40,37,0
36,3,-1.7308858883673446,2,8,2,13,0,4,1,0,0,40,37,0
30,3,0.010742946696858501,6,13,2,3,0,4,1,0,0,50,37,0
37,3,0.3972573826613466,8,9,2,2,0,4,1,0,0,50,37,1
22,3,0.12202704304350737,6,13,4,11,3,1,1,0,0,50,34,0
49,3,-1.715326095719557,8,9,2,2,0,4,1,0,0,40,37,0
43,6,0.5419462294230611,5,11,2,9,5,4,0,0,0,40,37,1
43,3,-0.08023877813592438,6,13,5,9,4,4,0,0,0,40,37,0
19,1,-0.14812770369586536,8,9,0,3,1,4,0,0,0,35,37,0
41,1,0.16699541795770373,11,10,2,10,0,4,1,0,0,40,37,1
31,3,0.5943672282696665,11,10,2,0,0,4,1,0,0,40,37,0
30,3,0.6952360242978332,5,11,2,13,0,4,1,0,0,40,37,0
32,3,-0.718328075596892,8,9,2,10,0,4,1,0,0,40,37,0
29,3,0.24388720509392917,6,13,4,3,1,4,1,0,0,35,37,0
41,0,-0.5472392559220678,4,12,2,9,0,4,1,0,0,40,37,1
44,5,-0.6910209265810701,6,13,4,11,1,4,1,0,0,50,37,1
34,3,-0.8373863266465315,8,9,0,2,1,4,1,0,0,40,37,0
21,3,-0.19344057586425628,11,10,4,0,3,4,1,0,0,40,37,0
62,3,-1.016697147454799,0,6,2,6,0,4,1,0,0,40,37,0
19,3,-1.1483869644915723,8,9,4,9,3,4,0,0,0,40,37,0
43,3,0.017667341506169127,11,10,0,9,4,4,0,0,0,40,37,0
41,3,-0.7130687508495218,6,13,2,3,0,2,1,0,0,50,37,0
34,1,-0.14602627044527855,8,9,0,0,4,4,0,0,0,33,37,0
31,3,-1.4865799189343702,6,13,4,9,1,4,1,0,0,47,37,0
35,4,1.2483952653580357,9,14,2,11,0,4,1,0,0,45,24,1
33,3,-1.6689452820631632,6,13,2,11,5,4,0,0,0,45,37,1
37,6,-1.3835982064138104,6,13,4,0,1,4,1,0,0,38,37,0
69,3,-0.14441861659237062,8,9,2,11,5,4,0,0,0,40,37,0
34,3,1.2637024266860806,8,9,0,5,3,4,0,0,0,40,37,0
36,3,-1.4884057543816014,11,10,2,2,0,4,1,0,0,40,37,0
41,3,0.5388916871025361,8,9,2,13,0,4,1,0,0,50,37,0
58,1,0.2819311851988149,6,13,2,9,5,4,0,0,0,40,37,1
53,3,1.2322038944108915,6,13,2,9,0,1,1,0,0,40,22,0
29,3,-0.4576355201060632,11,10,2,12,0,4,1,0,0,40,37,0
34,6,-1.498993303327181,11,10,2,3,0,4,1,0,0,38,37,0
36,3,-0.7833691571888246,6,13,2,12,0,4,1,0,0,40,37,0
48,3,-0.9814895280761152,11,10,0,7,4,2,0,0,0,35,37,0
20,3,-0.7247012747994913,5,11,4,0,3,4,0,0,0,40,37,0
35,3,-1.0473574030781148,8,9,2,13,0,4,1,0,0,50,37,1
63,0,-0.6484755156880421,8,9,6,5,1,2,1,0,0,40,37,0
41,5,-0.30248544005864053,11,10,0,7,4,4,1,0,0,45,37,0
28,3,1.3116219947445436,6,13,2,9,0,4,1,0,0,45,37,0
30,3,1.9110012840758495,11,10,4,6,1,2,0,0,0,40,37,0
34,3,0.013992704128093836,8,9,0,9,1,4,0,0,0,40,37,0
31,3,1.5612217386503078,8,9,4,7,4,4,0,0,0,40,24,0
37,3,0.09951988910279622,5,11,4,0,3,4,0,0,0,38,37,0
42,3,0.037923780052809164,11,10,0,9,4,4,1,0,0,40,37,0
31,3,0.04124243693488341,11,10,2,3,0,4,1,0,0,50,21,1
46,5,0.7521125209653547,9,14,2,3,0,4,1,0,0,45,37,1
20,3,0.5761777732481937,11,10,4,11,1,4,1,0,0,45,37,0
59,0,0.3643923446111857,8,9,6,11,4,4,0,0,0,40,10,0
40,3,0.38232916831291575,6,13,4,7,1,4,1,0,0,37,37,0
46,3,0.04967113642084361,8,9,2,6,0,4,1,0,0,50,37,0
61,4,-1.1059104530493833,8,9,2,3,0,4,1,0,0,35,37,1
24,3,-1.6660170554025093,11,10,4,9,1,4,1,0,0,40,37,0
43,6,-0.17691619090472396,8,9,2,10,0,4,1,0,0,40,37,0
46,3,-0.8569193209593629,8,9,2,3,0,4,1,0,0,45,37,1
26,3,0.5353089156589127,6,13,4,13,4,1,1,0,0,40,37,0
51,3,1.1898192489031543,8,9,6,13,4,4,1,0,0,40,37,0
54,3,-0.9720962362784102,4,12,2,12,0,4,1,0,0,40,37,1
33,3,-0.025371848784537708,8,9,0,0,1,2,0,0,0,40,37,0
40,3,0.01821853711288042,8,9,0,13,1,4,1,0,0,40,37,0
51,3,0.6962350663349974,8,9,0,0,1,4,0,0,0,43,37,0
50,3,-0.2718366676771313,1,7,0,7,1,2,0,0,0,40,37,0
47,3,0.026383122037291453,8,9,2,7,0,4,1,0,0,40,37,0
58,3,-0.12325500194301825,11,10,2,9,0,4,1,0,0,40,37,1
50,6,2.0199427990939753,8,9,2,9,0,4,1,0,0,48,37,1
47,3,-1.5486123911730039,8,9,4,0,4,4,0,0,0,40,37,0
24,1,1.253631623621793,1,7,4,7,1,1,1,0,0,45,37,0
50,3,-0.39847385831905097,8,9,2,9,0,4,1,0,0,40,37,1
40,3,0.40790234781595847,6,13,0,3,1,4,0,0,0,45,37,1
32,3,0.2553474804168015,8,9,2,0,0,4,1,0,0,40,37,0
44,3,-0.14917267870025552,8,9,2,2,0,4,1,0,0,40,37,0
51,3,-0.1731496875921968,9,14,2,9,0,4,1,0,0,40,37,0
59,0,-1.5782047053083164,11,10,4,3,3,2,0,0,0,40,37,0
27,1,0.7669833191047531,6,13,4,9,3,4,1,0,0,35,37,0
51,3,0.6710752835369881,5,11,0,7,1,4,1,0,0,40,37,0
48,3,0.024649152524512177,11,10,2,2,0,4,1,0,0,40,37,1
49,1,-0.7329003094493218,6,13,0,9,1,2,0,0,0,40,37,0
18,3,0.6893566044929127,8,9,4,6,3,4,0,0,0,40,5,0
30,1,0.6264743723605993,6,13,2,9,0,4,1,0,0,50,37,1
37,3,-0.16327409963861944,6,13,0,2,1,4,1,0,0,35,37,0
44,3,1.8757247652463265,6,13,4,7,1,4,1,0,0,40,37,1
33,3,0.46484774393431894,11,10,2,2,0,2,1,0,0,40,37,0
61,4,-0.7713462030174346,9,14,2,11,0,4,1,0,0,40,37,1
61,1,1.6122647484801347,8,9,2,10,0,4,1,0,0,40,37,0
38,3,-1.1609151813024476,6,13,2,11,0,4,1,0,0,42,37,1
36,3,-0.5216431099354121,8,9,2,6,0,4,1,0,0,45,37,0
63,3,-0.3482461586574844,6,13,6,9,1,4,0,0,0,40,37,1
33,3,-0.20339654651047903,8,9,0,9,1,1,0,0,0,41,2,0
38,3,0.2308422424017619,10,15,2,9,0,4,1,0,0,40,37,1
45,5,0.7655134641535231,8,9,2,2,0,4,1,0,0,40,37,1
48,3,1.9341859492831432,8,9,2,2,0,4,1,0,0,40,37,0
53,3,-1.8207996717121244,11,10,2,2,0,4,1,0,0,40,37,0
55,3,-0.05050866509893399,8,9,6,0,3,4,0,0,0,40,37,0
29,3,0.6398523490651546,8,9,4,0,1,4,0,0,0,40,37,0
50,3,2.0442987549655305,8,9,0,0,4,4,0,0,0,40,8,0
75,5,0.3182067460655019,10,15,2,9,0,4,1,0,0,35,37,0
52,0,-1.709595958058121,8,9,0,0,4,4,0,0,0,40,37,0
27,3,-0.06524166433665461,6,13,4,0,1,4,0,0,0,40,37,0
43,3,2.670789978201948,8,9,2,2,0,4,1,0,0,45,37,0
31,3,-0.8539910942987091,1,7,5,7,1,2,0,0,0,42,37,0
41,5,0.3287483620438554,8,9,2,11,2,4,0,0,0,40,4,0
42,3,-1.3245169273194435,11,10,4,0,3,4,0,0,0,40,37,0
35,3,-1.685056270317662,9,14,4,9,1,4,1,0,0,45,37,1
36,6,0.15978394210323096,8,9,6,3,1,4,0,0,0,40,37,0
49,3,-0.36425379773572486,8,9,0,0,1,4,1,0,0,40,37,0
34,3,0.10707586221146352,8,9,2,0,5,4,0,0,0,40,37,0
32,3,0.3297588873228261,8,9,4,5,3,4,0,0,0,40,37,0
30,3,1.1833656670079096,8,9,2,0,0,4,1,0,0,40,37,0
52,0,0.24960585951355885,8,9,0,0,1,4,0,0,0,43,37,0
29,3,-0.5984085814117662,8,9,2,2,0,1,1,0,0,40,37,0
38,3,-1.3234375025896339,6,13,4,0,1,4,0,0,0,50,37,0
57,3,-0.45231877914966045,8,9,2,11,0,4,1,0,0,50,37,1
43,0,2.1674909730655045,6,13,2,9,0,4,1,0,0,40,37,1
37,6,-0.5119053208835126,11,10,5,0,1,4,1,0,0,40,37,0
30,3,0.6436877518285208,8,9,2,2,0,4,1,0,0,40,37,0
53,3,-1.0470588387911461,8,9,2,13,0,4,1,0,0,48,37,1
73,3,-1.7332514361794806,8,9,6,7,1,4,0,0,0,37,37,0
22,4,-0.3123380615286049,11,10,4,2,3,4,1,0,0,35,37,0
31,3,-0.19660995060284622,8,9,4,11,1,4,0,0,0,45,37,0
50,5,1.872141993802703,11,10,2,2,0,4,1,0,0,35,37,0
37,3,2.3737529623935933,11,10,2,0,0,4,1,0,0,37,37,0
44,1,2.6272455252717557,6,13,0,10,1,4,1,0,0,40,37,0
47,3,0.22987765009001712,6,13,4,3,4,2,0,0,0,45,37,0
27,3,-0.7450840290060027,11,10,2,7,0,4,1,0,0,40,37,0
25,3,1.6401460595862811,8,9,4,12,1,2,0,0,0,40,37,0
20,3,0.595538518933928,11,10,4,7,4,4,0,0,0,40,37,0
51,1,-0.3210882917851467,6,13,2,0,0,4,1,0,0,40,37,1
47,3,2.3588936474960014,8,9,2,13,0,4,1,0,0,35,37,0
42,3,1.8620022912875767,8,9,2,11,0,4,1,0,0,40,37,0
42,0,-0.2502137233555195,4,12,0,9,4,1,0,0,0,40,28,1
65,3,-1.6613548592290763,8,9,2,9,0,4,1,0,0,40,37,1
46,3,0.09353712012161738,11,10,2,13,0,4,1,0,0,40,37,0
